time,cycles,instructions,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_miss,CPI
120.4713013,1313413690,1032476637,15776018,26726299,81632820,82744,12607060,7809,16799833,157635,7546,1754,29215,24921095,25067705,1.272100155
120.7717642,1298736493,990763654,13314217,30192281,90653187,101423,16946223,9366,13744082,172879,9301,1980,38128,26591487,25928353,1.310843901
121.0722017,1332692794,1122226503,11666621,40662386,115937067,41288,23793043,9832,11731090,165742,10563,1794,46444,32670026,33237871,1.187543504
121.3726343,1335937637,1110685664,8803240,46842286,131061749,36506,30327044,11646,7101143,152236,13148,1829,45270,37639790,37559211,1.20280443
121.6728062,1336942763,1175946471,3860456,61170170,164541942,35525,39877903,10342,3545002,139992,12664,1991,41624,43204416,43492599,1.136907841
121.9732413,1340721667,938920249,7011306,39878440,121838684,28985,15362080,2607592,8368444,228760,109485,1635,43624,17358225,17833034,1.427939879
122.2736812,1339176454,1173579009,8700626,25230029,49754135,24063,9555338,168416,8097314,895563,282139,1802,39984,11813679,12143054,1.141104641
122.5741399,1330159466,1306042529,9858595,23372996,51608994,22992,9137695,188318,9439936,657712,197060,1805,38577,9519843,9937648,1.01846566
122.8745805,1326338456,1243866589,9725856,24114255,51515445,22838,6627727,245521,9169952,786902,237298,1934,38746,9336343,9226157,1.066302824
123.1750297,1328223990,1143103600,9495765,26089065,57537757,23149,9815346,304358,9264973,758394,223067,2024,40657,10842640,10592459,1.161945418
123.4754767,1331900893,1219674374,10386168,23805014,69908407,20546,6210336,477963,10000939,743522,219991,1833,40652,10543602,11221689,1.092013509
123.7758811,1343845235,1290283058,10695267,20657729,96602243,26289,10760586,721951,10221276,472729,170554,1835,39948,13109835,13559444,1.041511959
124.0763221,1338711302,1165777879,10565169,24589398,126978212,19762,9869129,783373,9887137,1565760,88339,1818,41694,13641764,14476293,1.148341658
124.3767613,1339325784,815993468,14765139,27995875,37434793,25240,9600361,1444,14137836,7115862,2433,2210,45202,20983386,20430836,1.641343756
124.6771778,1338116164,848230876,13635936,29761967,40297704,24070,10910934,1500,13684268,6741053,2267,2346,48483,21652905,22215028,1.577537675
124.9776438,1337199399,729023555,11450481,29191194,40465164,27040,6778596,3977487,11612942,3477859,3373771,2008,47581,14380617,20244745,1.834233462
125.2781585,1341023758,1075129771,15276807,16101030,46778399,20196,1268581,6070692,14654509,204838,2416486,1644,45148,9493229,13724069,1.247313389
125.5785874,1339551337,1150751380,23737356,6501102,41099065,25085,1259128,2864,23678693,55862,2340,1350,37206,9341089,10159455,1.164066679
125.8790199,1338125098,1086032984,23306190,7745034,43620578,28246,1564797,3758,22812975,83397,2927,1428,42628,12265562,13081957,1.232121968
126.1794481,1344670371,1099419824,23882599,7422144,42012675,34950,1374839,2909,23792878,74552,2780,1272,44557,11208459,12225543,1.223072699
126.4798587,1344071028,1087245490,23922637,8767060,44162921,22531,1497794,2845,24336199,82171,2872,1350,41112,13259346,14155918,1.236216697
126.7802765,1332629147,1066566943,23862800,8531673,45119572,21535,2043171,3512,23703725,99016,3386,1508,48369,12393165,13365313,1.249456638
127.0806804,1343876518,1076444224,23356192,10558585,48926313,26141,2280455,3716,23486079,95502,3169,1455,40433,13551772,15169407,1.248440456
127.3811131,1338181675,1085142053,23183552,11264528,50123306,25297,2644291,3934,22968126,114047,3540,1536,44119,14206822,15369758,1.233185712
127.6815021,1327370197,1055161310,22763455,11214027,49972726,26034,2567831,4009,23025964,118369,4100,2231,41329,14467659,14985272,1.257978457
127.9819298,1328664965,1080313897,22338510,13306343,54535906,28668,3453025,4299,22674899,113146,3703,2387,39627,15004730,16777740,1.229887877
128.2823459,1332967929,1082457234,21839286,15055522,58728453,29541,5362083,5320,20899463,126397,4451,2471,48165,15329041,16088072,1.231427799
128.5828885,1337377455,1101034260,22118813,15055929,58983057,29376,4702253,4926,21652852,131184,4304,2481,43018,16313539,17904634,1.214655623
128.8833145,1345396343,1108134510,22039820,15612197,59849408,31524,4965789,5116,21715341,133547,4464,2573,46845,16775068,18117584,1.214109236
129.183749,1341168001,1103268412,20148228,19995418,68924922,28557,8398066,6188,19330223,142142,5832,2594,39243,19779605,20910744,1.215631651
129.4841404,1343119696,1102674438,19061415,22361821,73321196,34013,8657497,6416,19122365,144776,6205,2576,44832,22397151,23171473,1.218056436
129.7845585,1342560894,1113321613,19699862,20990463,70791292,26528,8097661,6091,19668080,152149,6481,2845,44800,22369782,22994388,1.205905713
130.0849562,1341791855,1113391500,17171058,27159678,84857135,23660,11720167,7015,17662896,156145,7157,2656,47607,25167979,25740530,1.205139302
130.3853871,1341347236,1125507760,14401150,33000429,96852225,28648,16269026,8328,14652234,165240,9487,2807,58304,30666622,30672938,1.191770758
130.6858368,1344471729,1200043370,9775226,46452708,130630167,34296,27485369,10005,10184797,154588,11638,2887,65932,35602216,37087662,1.120352616
130.9862633,1343558172,1215191102,4359475,60708562,165885038,34518,39165211,11141,5380186,139526,13606,3066,67909,41661561,42364686,1.105635295
131.2866594,1341272583,950397799,1297569,69016809,161811980,30159,39886231,95099,1377671,257542,26083,2468,64606,32840456,32292292,1.411274926
131.5871244,1342139739,1224849655,10617386,21937343,100375952,26007,4696973,2613446,12369071,527401,228450,2864,66986,12686493,13094453,1.09575876
131.8875889,1342688149,1200012591,8921148,25209081,47584590,26319,10499822,167091,8535987,876160,240130,3068,71804,10876623,11059812,1.118895051
132.1878293,1338327082,1333414095,10208000,23317260,57110837,23484,7674734,224478,9930717,738191,209315,2884,63748,9423207,9149052,1.003684517
132.4883009,1329290802,1168285729,9691279,21865118,58270997,32850,9453326,303960,10250195,637320,212920,2975,65694,11412557,11493083,1.137813096
132.7887637,1342309234,1191688300,9719198,27224526,65050428,41763,10810645,467157,9991622,662215,214029,2936,69704,11222676,11725575,1.126392895
133.0891991,1343303846,1306985402,10598251,25148111,88000169,35812,11730678,694188,10439302,534539,184978,2822,65870,12096786,12350068,1.027787949
133.3896182,1348848855,1244461082,9295295,27462570,139868720,34920,6597579,1204346,9965319,374650,217456,2910,68843,14128984,13371865,1.08388191
133.6900578,1345987076,897917459,13967030,32709694,59393980,31618,13967873,102526,12546489,5717846,2354,3266,70876,17625388,18137305,1.499009806
133.9905656,1342231761,629313992,13021438,33313657,37879463,33475,11308438,1589,13977080,8703012,2634,3239,70951,15090733,15267966,2.132849067
134.2910219,1343812440,815456616,14181420,27073362,43346811,32902,9634790,1237,14457043,6500895,2503,3293,103870,19082962,19865960,1.647926344
134.5914248,1346788168,666930350,6730953,28117829,46766075,25903,2526631,9761434,6144279,1314222,5322593,2897,113845,9960129,18573930,2.019383535
134.8918568,1345303808,1157652862,23818206,7067689,42969956,31470,1453056,3098,23297888,73893,2751,2446,114467,9345244,10174982,1.162096041
135.1923167,1340441351,1108596556,23475868,7831460,43379904,33817,1549633,3737,23223663,86047,3046,2606,117258,11505984,12488071,1.209133606
135.4927468,1344292688,1104773433,23604932,9354423,46342122,31697,1895541,3217,23866619,89817,3125,2541,113633,11879407,13152364,1.21680396
135.7931506,1341664251,1088407064,24416747,7442193,43043198,31396,1919513,3363,23393353,102503,3504,2520,116746,10900084,11388285,1.232686093
136.0935346,1341148555,1105169591,23721006,10127539,48678064,24093,2694294,3819,23329870,100671,3412,2560,110938,12339040,13671956,1.213522853
136.3939629,1341608060,1109506332,23272268,11504013,50781678,22666,2831423,3531,23301003,100378,3358,2334,100590,13566445,14670814,1.209193694
136.694379,1345830268,1101707521,23397464,10773058,49070715,22130,2450519,3527,23380195,99367,3482,2474,83656,13829109,14458798,1.221585804
136.9948095,1341875998,1113776612,22914197,12645112,52900495,21458,3249910,4047,22895823,119260,4369,2475,88062,15447976,16102986,1.204798147
137.2952189,1338647500,1099852074,23384032,10522594,49612603,25134,2966874,3686,23224448,98061,3216,2307,80185,12797852,13898111,1.217115948
137.5956407,1337966627,1103096503,21940289,14134582,56698388,25225,4914235,4857,21770406,117296,3899,2519,81345,14663870,15861870,1.212918927
137.8960967,1344999322,1116891619,23299201,11680121,52793265,23625,5092704,4776,21694052,122789,4335,2502,82131,13922520,14509579,1.204234412
138.1965182,1343274433,1131412151,21858428,15043489,59423374,23448,4935158,4519,22015918,101326,3332,2334,95075,15265544,16799834,1.187254735
138.4969355,1336935947,1121236436,21369616,16510900,63253390,23903,6490555,5328,20748556,120627,3995,2549,90474,15677354,16878346,1.192376473
138.7973641,1339420649,1105187093,20143326,19633692,69676926,24199,8393443,5509,19978674,129671,4734,2498,83858,18161960,19668073,1.211940184
139.0977793,1340462428,1133913091,14490646,34214588,100855144,22986,17961773,8029,15265744,156893,7390,2561,80303,27519222,28741614,1.182156233
139.3982,1328249971,1127159613,13367442,36005474,104015666,27098,16854272,8296,15046816,163090,8174,2748,78748,28484403,29921817,1.17840451
139.6985848,1335989449,1154414128,9191544,46836466,131736663,23687,28251411,10190,9856748,155260,10990,2692,78621,34491833,35693734,1.157287854
139.9989835,1333183693,1188631165,4922676,58295700,160759144,24094,38864377,11685,5004546,134926,13797,2833,80986,40584977,40892010,1.121612601
140.2993813,1337006392,923422653,1475244,65590465,145244969,23448,40668046,1851688,1645554,240382,22835,2667,89377,33559744,31997397,1.447881301
140.5998706,1342045745,1236313483,11492915,20401049,103348596,25439,4698766,761094,12298801,429001,187666,2944,105768,14358380,14197215,1.085522211
140.9003201,1333274388,1207022751,9453620,24759503,51441213,26953,9807032,166408,9334367,880069,244379,3693,112544,10892946,11037236,1.104597562
141.2007423,1327508307,1294439061,10340490,23212507,57258265,20319,6603290,230252,10338664,721733,203691,3559,103655,9752494,9388832,1.025547163
141.501154,1332480014,1242824462,9971013,21432483,62403790,21287,9728058,291160,10275097,583098,170061,2661,104933,10902182,11358468,1.072138548
141.8015921,1327062094,1259354366,10420352,25527226,75552117,22436,8695534,433851,10514433,767201,212787,2554,108010,10637837,10604604,1.053763841
142.1020262,1332863511,1281244450,10690879,25000021,108105576,21356,12469344,916408,10694943,401360,175752,2698,103644,13282005,13418324,1.040288222
142.402469,1334155710,1066374063,10516570,36580547,93240071,21884,13759351,595357,11088973,1804407,112835,2272,103720,14018391,12980710,1.251114179
142.7029428,1340370839,832401176,14219556,30586425,40197248,24822,10566349,913,13917500,6801847,2016,2331,104820,21151412,21272714,1.61024621
143.0033778,1332120072,823283759,13496966,29711123,41532917,30467,10213050,951,13475995,5207779,1765,2146,109068,19708073,20432205,1.618057028
143.3038562,1336313265,626867133,8538093,30352517,39233333,26514,4742518,8267771,8427992,2777132,3367006,2022,105321,13376833,19111948,2.131732858
143.604362,1339490616,1080761115,19237096,10639169,43722124,27449,1223413,1665349,19851048,99587,1687921,1601,107927,9191022,12301530,1.239395642
143.9047471,1332189609,1102949350,23943505,6058078,38820587,24217,988655,2283,24219898,63085,2283,1443,114277,9883955,10677429,1.207842961
144.2051934,1335086740,1100482822,24027937,8079490,43670488,23232,1595018,2607,24206435,77074,2506,1491,112509,11100743,12391440,1.213182717
144.505607,1330726203,1079409000,23580304,8774803,44792106,26403,1830789,2792,23766314,85886,2683,1587,108061,11683557,12949423,1.232828523
144.8060117,1338807006,1086238819,23809434,8981375,45879916,25790,2345745,3504,22985475,100718,3157,1506,108033,11734885,12766853,1.232516259
145.1064528,1343461627,1090342352,23328533,10700984,49168056,21699,2899645,3182,23224124,88612,2821,1572,106624,12316268,13367618,1.232146605
145.4068924,1336638642,1082893324,23390096,10613579,49270011,23518,2977791,3450,22900250,105469,3380,1636,111582,13195373,14405704,1.23432162
145.7073473,1332268480,1073948260,23247877,10586957,48529107,24025,2583523,3179,23626991,92176,3072,1704,111765,12626641,14008429,1.240533208
146.0077705,1331795269,1091440289,22760362,11973503,51468782,25832,3093290,3768,23124041,96618,2965,1503,110152,13949114,15681711,1.220218167
146.3082039,1338323905,1098749271,21842265,15416564,59404848,25662,5095846,4367,22167510,106921,3305,1410,107041,14036151,16485118,1.218043043
146.6086009,1331329795,1085258670,22669021,11831432,50104536,24841,2713720,3718,23277566,97818,3299,1515,110515,14768817,16006573,1.226739608
146.9090223,1330641751,1111941808,22259213,14015891,55691324,22479,4411917,4277,22220810,119760,3903,1578,109346,15231611,16587914,1.196682903
147.2094321,1336430804,1108269029,22285988,13866024,55084271,26569,3813852,4136,22503010,118425,3776,1515,106645,16078563,17304665,1.205872193
147.5098521,1340977477,1110523271,22925878,13463082,55022002,43936,4371986,4481,22093578,118138,3796,1413,93280,14539146,15766581,1.207518574
147.8102774,1334314569,1102734404,22227208,14888652,58247114,76910,5409416,4690,21505951,135679,4716,1698,60377,15982690,17013013,1.210005387
148.1106847,1335704969,1111418681,21572203,16122445,61246016,76410,6113205,5195,20782255,126596,4479,1626,59853,16193231,17750459,1.201801798
148.4111414,1326994469,1108963054,19499977,20908159,70581945,76697,8813327,5251,20170826,124664,4742,1563,70017,17538149,19485330,1.196608367
148.7115368,1341501796,1145377720,16744476,29343026,91342632,74896,15830305,7397,16546952,136703,6688,1819,65726,22592503,24251188,1.171230916
149.011825,1330573130,1138087020,14806597,33999104,104543679,73362,21228849,8853,13391309,156308,8444,1768,60392,25679253,26729158,1.169131276
149.3122516,1337642951,1176431907,10325712,45972148,131684849,76625,29171782,10626,8677123,153105,11648,1898,60753,33455327,34051091,1.137033893
149.6126448,1337189958,1214862161,5282846,59954092,165565132,72004,38319980,10690,5208490,163085,13389,1817,64204,41728279,42766809,1.100692738
149.9130677,1339219044,1026399031,3907215,61785752,157038747,75504,26739621,206922,4914301,327408,58023,1611,59758,33622475,35928580,1.304774268
150.2134945,1336239680,1203231394,11580671,21687471,84579315,78054,5257105,563704,10791432,607713,205646,2286,70283,11931901,12179625,1.110542566
150.5139203,1339367758,1179457853,8963791,25305433,48314825,75544,8307097,193968,9219842,811966,206549,2778,67995,9842923,10543965,1.13557916
150.8143467,1331006827,1455907225,11015943,20076882,61681793,78342,8728838,249667,10973827,526139,146332,2536,60952,9820628,10179345,0.9142112932
151.1147829,1341155292,1341056259,10518292,25814534,63859621,77827,9359556,358046,10263891,637920,177997,2703,67363,9435447,9355293,1.000073847
151.41523,1336991415,1186906288,10352143,27657413,78731116,71697,6065229,690823,10640251,641509,215468,2539,73263,10678775,10818078,1.126450697
151.7156791,1340209210,1234327364,10336619,26860199,136233662,64017,4381923,1168972,9839345,391212,190389,2512,65685,11474508,11922454,1.085781008
152.0161259,1335744518,938694295,11095595,32308733,84861730,79444,15104912,308256,12231248,3541716,53023,2426,71561,18647306,18070463,1.422981396
152.3165608,1340147285,844183312,13904155,30684978,40854356,83256,10602343,925,13489813,6752625,2012,2284,78723,19259299,20292982,1.587507436
152.617047,1333427969,893194560,13803367,28569637,40938441,85333,11069619,946,13619632,6390522,2021,2430,82413,21317935,21413282,1.492875157
152.9175125,1328696579,570077786,7689826,30842048,40838141,77849,2974994,10433656,6064429,1633000,5676024,2082,77953,11950438,20080470,2.330728563
153.2179883,1330011516,1492262016,20425859,7602584,51271812,91019,1424550,3079,21034576,70186,8543,1589,74977,10065623,11143280,0.8912721102
153.5184121,1336528945,1146310818,23600091,8126309,44908921,88517,1824729,2887,23402264,79070,2778,1476,71890,10415467,11731397,1.165939398
153.8188361,1334929058,1107046135,23099524,9475915,46090469,87665,2084067,3367,23217154,93478,3303,1765,79949,13184805,14378150,1.20584772
154.1192472,1335432701,1097536700,23227422,10491433,48669611,81887,2556633,3427,22973239,100277,3241,1652,76441,13192385,14382214,1.216754484
154.419674,1344977672,1104932423,23583721,9570807,46322449,79643,2101742,3109,23590160,89418,2732,1536,69652,12577888,13939838,1.217248805
154.7198261,1332288786,1076325834,23708036,8624416,44367514,81477,2014068,3100,23584400,92899,2983,1730,69662,12034794,12893210,1.23781177
155.0202576,1328151817,1087436721,23170394,10327622,47982132,86105,2876522,3306,23373387,96613,2961,1578,78145,12361484,13452209,1.221360095
155.3206746,1334339127,1102438678,23145940,10985676,50432586,79734,3463264,3886,22380394,112166,3686,1689,70145,13030128,14175769,1.210352243
155.6210801,1332667238,1104704344,21033836,16743756,61327080,86137,6342248,5190,21060008,122766,4481,1828,66416,17567598,18326846,1.206356475
155.921478,1333853373,1115148559,22103140,13435653,53086946,83611,3337604,3689,23214968,108912,3566,1656,78225,16218186,17076936,1.196121685
156.2219042,1337055345,1104077037,22085558,14970937,60054180,91661,7256756,5378,20584497,126890,4503,1625,75574,14790720,16116577,1.211016351
156.5223269,1342531574,1122583500,21461877,16931949,64137733,93800,6987151,5462,20343905,135289,5035,1742,72320,17273551,18172490,1.195930257
156.8227817,1340505202,1127278902,18699814,23516466,76453591,90595,9056984,5646,19551156,139608,5455,1927,74830,22885442,23539886,1.189151327
157.1231921,1344510741,1146628006,14572560,35918647,104446363,89796,18561101,8448,14380059,163926,8973,2047,75508,29373177,29723575,1.172577971
157.4236044,1338765390,1156866574,10891945,43800954,122107991,89053,23732599,9940,11268513,170697,10865,2031,77937,35566132,35851562,1.157234049
157.7240384,1332077481,1192883556,5260128,58861177,160049277,90703,37819071,11678,5293294,148367,13907,1963,80524,41661775,41926303,1.116686934
158.0244408,1325847238,948324084,1670502,62964459,142587833,96045,34582932,2103083,3049041,252084,50882,1674,67309,36755424,35013831,1.398095082
158.3248545,1324687483,1194636384,11033621,19625811,108765411,75691,4899777,462400,11114317,576982,218233,2009,64303,13637524,14302100,1.108862496
158.6252837,1333206980,1183191570,9041805,25224936,53532063,73755,8882043,138237,9052552,853789,257367,2160,69249,10990426,10692924,1.126788775
158.9257,1334213479,1372796318,10648361,22380011,64716497,75397,8546960,239347,10499243,639218,181628,1652,67479,10318383,10459657,0.9718947097
159.2261552,1327336074,1330500361,10511981,23387023,67186688,80921,5930309,335808,10324061,710599,223244,1654,70166,9284321,9370718,0.9976217316
159.5265722,1333821602,1353909623,10563064,26478345,94857985,79262,12827439,640312,10798810,589015,217291,1927,72366,12196951,12230038,0.9851629528
159.827023,1336577872,1299538431,9990466,26101325,129697734,80577,7986404,1211177,10424526,388323,194671,1738,67430,12551751,12939841,1.028501997
160.1274868,1342790289,1020413444,13001203,33515123,58447628,81238,15580540,62738,13420563,4142210,2539,1211,68492,14910542,16043527,1.315927673
160.4279034,1337661187,775010192,14309460,30535160,38381558,80254,10128411,893,13778910,5564106,1569,1262,63044,17428881,15828081,1.725991736
160.728374,1326475600,882842621,14566189,29418108,39874656,79583,9396727,935,14557901,6118778,1930,1405,70468,19609505,20038255,1.502505167
161.0287879,1331821535,810149310,7718895,25691768,44425125,73116,1260989,10413628,6489255,197783,4873166,1068,59195,8318332,18051255,1.643921088
161.3292052,1341723080,1398264178,21788786,6657015,47696032,76415,1114665,2888,21931924,54984,1995,542,68014,9547773,11019615,0.9595633651
161.6296182,1335243985,1151182815,23544579,6627936,41848241,77395,1214035,2384,23989715,64353,2106,665,66384,10252517,11166271,1.15988874
161.9300151,1327595759,1079647759,23373078,7065601,42218570,81554,1490434,2475,23828830,81937,2494,458,64917,10517957,11434036,1.229656384
162.230415,1333034486,1079950097,23426933,8352706,44875167,82236,1738347,2751,24138552,83624,2292,635,74375,11301470,12766184,1.234348226
162.530814,1336515658,1082587890,23391370,8594854,45382121,77029,1846844,3009,23381431,89036,2569,605,65891,12034977,13464328,1.234556261
162.8312269,1341901500,1101814174,23528095,8896193,45733541,75969,2198730,3434,23324177,89087,2720,572,65298,11949278,13032620,1.217901831
163.1316439,1343228984,1106504880,23326580,10176554,49240480,74175,2618895,3282,23434348,95352,2768,638,67313,13129098,14741747,1.213938599
163.4318404,1340039145,1102473312,23515982,9919407,47713820,76053,2626628,3310,22952291,102079,3284,594,65002,12834083,13684910,1.21548443
163.7323196,1340662521,1113715419,23980530,9315123,47826584,74263,2712499,3221,23109829,95497,2937,532,67321,11815107,12972001,1.203774769
164.0327357,1332259242,1106930564,22564798,11594389,52275247,78278,3706574,4040,22585197,111747,3373,547,65997,13653187,15154976,1.20356171
164.3331586,1334459734,1099537527,22145021,12523459,53442105,76036,3413976,4056,22497751,113753,3578,523,63058,14925526,16005576,1.21365547
164.6335248,1339008826,1104215784,21411733,15093063,57647285,85848,3680631,4034,22423578,109619,3291,680,65090,17501291,19086593,1.212633296
164.9339618,1334261134,1109314797,21664069,14873394,57070907,80785,4251828,4863,21666625,129682,4118,632,67817,17414499,18467532,1.202779533
165.2343793,1334347811,1121377303,19295032,21271396,70314361,94524,7473134,5898,19748629,150227,5459,707,50488,22157948,22858608,1.18991869
165.5348044,1338124606,1121531321,17708702,25844653,78842743,126780,10094258,6992,17912647,158312,6744,758,30479,25143693,25459441,1.193122814
165.8352271,1340899475,1147646091,17252259,28473976,90042007,125271,14104144,7532,16179687,161691,6881,896,28267,24090519,25730764,1.168391097
166.1356634,1340865436,1185289150,10285038,47086409,131967534,124570,26301684,10305,10558012,179417,9972,1131,28488,35742293,37202020,1.131255977
166.4358744,1328995600,1119398490,4582243,61717043,168039894,130483,38277176,9458,4949210,220298,10266,1094,23522,42649605,42722346,1.187240837
166.7362989,1337276477,1031049906,3996445,68601711,184673324,123968,36284589,4331,3841410,221470,22521,647,15033,40026229,41905041,1.297004606
167.0367466,1332732013,1090191213,9687852,30682590,111253879,126953,5692204,1320831,9904452,395251,161875,1026,20100,13543213,16028145,1.222475468
167.3371934,1342265812,1166512884,8987999,23972488,48674114,126786,7543185,119097,9326423,797923,222854,1704,22646,11280607,11933850,1.150665227
167.6376463,1343639212,1539956668,11332439,23221164,64229432,128462,11003455,182814,11010703,560761,158042,1686,23622,9214861,9528284,0.8725175454
167.9380969,1336107245,1492234978,11788476,20842522,71846355,126647,7109461,333336,11101557,617563,185500,1575,20667,10404888,10474881,0.8953732252
168.238541,1339422141,1191197115,10727808,28019472,80634901,134081,10133839,500733,10096053,693599,219881,1734,24393,11243810,11787720,1.124433668
168.5389893,1338134020,1259088040,9970334,24301160,132145246,132540,11616241,978390,10154890,309004,200156,1682,21160,15317358,14308884,1.062780344
168.8394361,1341223931,881982687,12518043,28858732,70312302,129538,8726978,191155,12127114,4981382,1465,1222,22785,16227272,16502189,1.520691903
169.1398856,1333272527,823806712,13526273,28914020,39929940,128957,10966451,1476,12473164,5757206,1580,1273,24696,17562106,17462235,1.618428823
169.4403364,1340433761,896397327,14499374,27387671,41042045,119638,10371283,1512,13493026,5981349,1850,1337,25547,18354916,18336759,1.495356714
169.7407606,1336002957,836637386,6248876,28364013,48352217,102052,2696031,9315724,7913410,791234,5202337,946,21423,7785738,19034824,1.596872169
170.0411901,1337896369,1263134945,22606782,8147842,46850042,104333,1489390,4016,22487808,57179,2038,508,25277,10698459,12183569,1.059187203
170.3416239,1341358923,1139586671,24020021,7843778,43837819,105448,1780449,3475,23502743,64029,2100,583,25418,9839281,11198764,1.177057399
170.6420723,1338812370,1081478121,23478704,8810688,45044725,105816,2011321,3475,23865472,76226,2284,550,24399,10899716,12407383,1.237946792
170.9424945,1338746020,1074906125,23288378,9002858,45476145,108833,2066949,4168,23721618,86490,2676,701,28788,12125170,13725852,1.245453895
171.2429208,1338876920,1064035761,23132495,9001238,45067332,107386,1965967,3486,23875102,92111,2783,562,25439,12306388,13606955,1.258300678
171.5447119,1345508309,1111663450,23860105,8951801,45248961,120566,2161741,3912,23343019,99698,3114,520,26803,11602278,12384963,1.210355804
171.84512,1340876070,1123911454,24399563,7305362,41990286,99116,1474721,4066,23934507,65255,2185,334,24714,10212469,11087643,1.193044225
172.1455647,1345381800,1113256888,23572887,9540956,46255529,105017,2520962,3780,23278730,85048,2809,484,27437,12227544,13245540,1.208509747
172.4460268,1330230679,1097654082,22464850,12959768,52989469,103967,3764801,4465,22725197,106694,3480,620,21593,14253404,16215372,1.211885147
172.7464621,1341221033,1117123132,22411397,13789412,54476786,105846,4754062,5181,21595117,118892,4081,535,21609,16027085,16810383,1.200602686
173.0468833,1338640838,1156286141,21303705,17533616,62276779,105613,5852889,5752,20603634,128011,4521,593,21653,17466421,18581149,1.157707241
173.3473205,1342271644,1147656242,20815420,18093348,62751872,101685,6435100,5752,20805533,141888,5380,701,23255,19443671,20200464,1.16957639
173.6477416,1333059638,1131844140,16916311,26895937,84404723,104862,12472563,7640,16888160,165719,7291,999,24228,24373400,24511397,1.177776684
173.947907,1333454718,1189382477,9898641,46113226,128292716,108381,24815518,11103,9834707,182467,10871,1043,25752,34389489,35021966,1.121131969
174.2483268,1345912047,1180857264,3923543,68655293,180763138,107363,36998105,7406,3967638,209712,7273,647,21354,45089306,45328032,1.139775389
174.5487537,1346434992,996686418,7556158,36648889,122606533,101588,15685657,2568111,8079358,227863,111302,656,19239,17201278,16148354,1.350911348
174.8492071,1340942523,1196429661,8895537,23043661,50127705,102758,7008892,159580,9252773,775572,233551,1488,19861,10909752,10792948,1.12078676
175.1496668,1339732627,1412622654,10821870,23132386,62744627,97402,8453634,211776,11196111,494038,150064,1599,26887,9750148,9858998,0.9484009217
175.4501084,1340085122,1478825476,11537969,21789106,67516324,104602,4819264,356812,11076106,496513,149391,1295,19450,8684978,9425857,0.9061820639
175.7505712,1344069199,1346881721,10426153,19011616,76384759,99102,4886843,551410,10411834,569541,179338,1415,22761,11098457,11574380,0.997911827
176.0510209,1331109308,1282138707,9892700,23790012,117330420,103315,8364234,1273693,10252849,411333,187400,1758,22250,12740488,12656576,1.038194464
176.3514697,1333362647,1027426827,12367719,26028858,97514929,107735,11925195,580163,10161148,2574573,52862,1298,20681,14145776,15568944,1.297768962
176.6518951,1338552502,721490980,12348023,33156422,37609632,100579,11341161,2105,13114226,5957972,1765,1264,24098,16896119,16577480,1.855258817
176.9523459,1338122756,794232546,13470440,33728919,39629994,106090,11736950,2195,13145242,6575061,2012,1298,26007,16254178,15578406,1.684799701
177.2527684,1346917683,616155908,8452570,29628697,39864776,102739,3792853,8884785,7951582,2130312,4227739,1124,18995,11308710,20157381,2.186001409
177.5532929,1341582925,1447205903,21087260,8467090,49015727,129780,1541509,1261638,18447291,107535,9704,797,23229,9994727,10681775,0.9270159293
177.8537031,1344343831,1220920829,23432202,7124404,43690018,128429,1378711,3143,23361784,58427,2027,604,27117,9237147,10579420,1.101090095
178.1541236,1341393497,1135773413,22650672,8978773,45776670,125704,1939181,3977,23175992,77379,2569,646,27706,11555073,12738106,1.181039705
178.4545449,1339609242,1110346520,23139396,8839888,45527802,127542,2161161,4150,23285549,79938,2470,517,26339,11329843,12350773,1.206478534
178.75494,1337457737,1124104665,23842592,8260396,43558221,127705,1828066,3910,23590187,82371,2530,532,23979,11104427,12107334,1.189798227
179.0553598,1332481220,1136230499,23092488,10681596,48108487,129384,2799329,4428,22883107,93185,2994,508,22257,13081460,13796334,1.172720871
179.3557904,1344586853,1138626243,23891533,9040307,46068808,133804,2201840,3930,23336467,94892,2891,637,21482,11667298,12684518,1.180885177
179.6562226,1343006750,1134488293,22795340,11823896,52146149,126031,3208403,4785,22603679,94909,2813,487,23752,12631353,14162973,1.183799567
179.9566416,1337750308,1133220600,22969864,10137001,47924134,127809,2334014,4097,22966035,95322,3099,571,24449,12384726,13012725,1.180485342
180.2570533,1327757702,1109335026,22244816,12321517,51430255,133988,2949093,4544,22679734,129581,3208,677,46345,14402147,15658052,1.196895141
180.5574821,1340062184,1133675687,21310251,16665191,60629288,137450,5280589,5532,21495990,138467,3951,818,41276,15747035,17246319,1.182050739
180.8578707,1334979445,1126506212,21196626,17316672,61641764,143472,6096879,5603,21340562,141239,4447,713,28544,17624122,18573127,1.18506177
181.1582978,1336956986,1122187422,19355053,21570109,71836130,164024,9748153,7927,18585411,161547,5567,818,26635,19070140,20448278,1.191384754
181.4587222,1340868700,1144620095,17280636,27862456,84460270,140966,11656143,7740,17813564,176165,6449,695,27609,23435117,24896560,1.171453049
