time,cycles,instructions,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_miss,CPI
396.2351907,1351976298,2111600017,23156236,204408,6360402,495353,37194,13387,22959212,2422,767,4759,30223,71853,275855,0.6402615491
396.5356201,1355477834,2093252019,23410580,140343,5822750,471375,25804,1701,23305458,1128,1498,3460,64893,145000,383872,0.6475464118
396.8360187,1310501813,1961500761,21947876,90650,5074056,570705,23149,977,21958056,3086,2476,2533,95989,82862,219421,0.6681118045
397.136435,1348796978,2066691481,23028653,213748,4834242,524583,52923,48618,23258455,3053,1001,1645,25710,66440,208467,0.6526358629
397.436851,1347662555,2083356657,23542383,165186,4550115,473242,19431,8362,23537962,2304,511,2196,70516,87669,248576,0.6468707844
397.7372619,1343021150,2086201956,23056071,240814,5439128,483099,36144,25575,23193184,2262,770,1519,35758,98994,437102,0.6437637287
398.0376632,1342127808,2065574909,22536999,161233,5984546,530870,43864,31757,22810013,2253,1131,2614,37803,80352,211421,0.6497599299
398.3380679,1348519887,2079307970,22836261,186293,6003519,575878,36406,36080,22955172,3398,758,3203,39804,77355,267183,0.6485426433
398.638471,1344265041,2045034882,23317575,221628,4668795,574081,36397,28872,23392919,3356,1739,2109,76003,182598,318967,0.6573311061
398.9388838,1348842412,2081030972,23347983,183798,5472245,596038,32987,23973,23414540,2124,637,6628,38557,160581,597862,0.6481606618
399.2392871,1344879630,2052357317,23621984,210738,4484483,601571,36981,22531,23891984,2834,526,953,62523,106023,293109,0.6552853243
399.5397089,1336468845,2014618304,23307017,211573,4559442,610217,47332,32003,23412304,2277,2127,1715,36225,82310,242345,0.6633856361
399.8401344,1348914677,2046158639,23317601,215057,5994051,586157,37297,29425,23628846,2363,946,4796,38214,83861,251414,0.6592424709
400.1406443,1357554195,2043752499,23317888,246333,4816599,684443,64760,42896,23302030,1982,1832,3078,29735,50576,225941,0.6642458887
400.4410523,1347007847,2018416456,23704026,246058,4757081,624284,47559,29901,23550092,3763,1057,1501,43424,70315,282421,0.6673587321
400.7414776,1352778906,2045333436,23143404,224818,5902283,628525,46129,42855,23181397,2813,895,12933,50226,78644,280443,0.661397737
401.0418895,1343461421,2029421160,22598741,289224,6714237,678352,54776,36992,22710712,2816,704,43519,68741,103625,580342,0.6619924181
401.342305,1344776626,2035986314,23274012,233099,4344217,629842,47665,28207,23540929,2274,2097,5613,54399,72038,507459,0.6605037651
401.6427119,1340342028,2013551548,23104863,196015,4268596,605443,50894,35620,23374107,3542,716,9174,45942,90305,271041,0.6656606479
401.9431249,1347297432,2048347579,22989089,251777,4768838,687477,49099,32034,23237719,3329,1081,9207,44788,72810,496477,0.6577484436
402.2435234,1343056114,2049038451,22484062,235960,5679038,733663,54037,55395,22780028,3059,2229,18319,42384,91804,274528,0.6554567648
402.5439384,1344408549,2068850210,22755104,190868,4286151,751285,59139,33791,22590766,3275,722,13549,59228,71186,173475,0.6498336818
402.8443362,1342927315,2027979635,22708112,251011,4363626,736877,47698,29895,23122296,2577,1189,9996,70026,77799,251165,0.6621996059
403.1447533,1344713245,2033326776,22779218,243444,4172274,755940,55849,37005,22984359,2494,512,6168,38006,90381,482879,0.6613365155
403.4451578,1349071460,2091038125,22745379,155136,3866147,765232,66321,57511,22555803,4407,1546,13275,55396,175214,321127,0.645168275
403.7455619,1347513100,2104899820,22308338,232462,4260810,722336,48503,31623,22476363,3221,1414,28337,32618,102426,447205,0.6401792081
404.0459663,1334279998,2061376980,21936121,279732,4270478,697444,62236,74294,22343261,3373,680,18198,53645,100291,196104,0.6472760737
404.3463781,1344232590,2140307466,21701751,336156,4716493,779500,68129,62624,21833930,3777,717,30444,60183,67814,203857,0.6280558337
404.6467788,1341700426,2105414632,21544374,320381,3985125,925376,68654,44554,21704950,4208,1897,42889,53508,97963,565800,0.6372618512
404.9471916,1347051297,2362499952,19190640,320910,8438764,1302574,77790,72122,19147174,5993,3686,204124,65389,36008,168986,0.5701804548
405.247589,1339279083,2292067394,19315641,304622,7533572,1428721,74975,70361,19874357,6087,1231,136221,58662,210489,617927,0.5843105166
405.548006,1344461539,2422732108,18834483,323806,8015415,1552220,69332,78303,19144292,6028,1954,131742,54225,94171,309356,0.5549361131
405.8484141,1348792546,2452957579,18847860,237389,6333312,1565010,66160,63860,19221622,4126,1048,61780,73470,76420,238239,0.5498637879
406.1488234,1337143489,2429179252,18190491,340401,6907259,1639882,95867,100889,18608062,6538,2439,163141,88536,148284,383115,0.5504507285
406.4492275,1340884278,2298951425,19684228,348454,6477599,1871245,97101,66118,19639724,6034,2028,80152,83854,281262,670793,0.5832590734
406.7496446,1346208131,2256285080,20546170,224838,5345646,1473834,58966,50718,20796420,4419,2525,51406,74892,125160,370090,0.5966480667
407.0500424,1330744101,2051598655,22537200,225363,4684375,416163,35278,13587,23350845,1321,422,1165,54846,156956,261330,0.6486376357
407.3503831,1347027725,2114695656,23312371,112680,4475962,414479,30407,8621,23319226,1406,611,1672,60255,91909,159860,0.636984202
407.6508031,1349068991,2098145169,22331976,212221,7416012,482303,32481,9805,22845148,3110,662,1462,62070,126899,284586,0.6429817207
407.9512349,1350837889,2116492657,22947218,121268,5508521,440996,28934,11856,23085632,1800,1459,1459,63307,133584,241781,0.6382435982
408.2516541,1343641321,2115613320,22846387,199616,4714196,529095,35083,6933,22784488,3599,1174,1045,56275,88984,279069,0.6351072326
408.5518192,1346878799,2126820698,23248681,158752,4481907,434696,40728,21945,23300924,2217,1635,855,33782,74007,135288,0.6332827211
408.8522469,1340110296,2085056910,23002306,131888,4989014,411599,40652,11171,23062338,4387,1033,1333,45187,94532,182343,0.642721208
409.1526737,1352075627,2108494614,23230707,191547,5013810,426766,29733,1707,23411637,2328,1189,817,57990,116045,323196,0.641251639
409.4530624,1337391710,2044779638,22408912,256548,5186965,480937,46645,20229,23355516,2810,581,833,30575,109911,336951,0.6540517546
409.7535161,1346724565,2122755853,23152607,206782,4943983,495622,37877,28394,23197379,3166,422,871,19446,58163,149321,0.6344227308
410.0539346,1342640829,2068283901,22564697,233420,4962247,509697,44555,28192,23224542,2567,401,937,34714,100424,230719,0.6491569307
410.354372,1349480089,2109527861,23087669,247957,5194736,479237,44728,32125,23260370,1261,536,1033,27414,77396,176049,0.6397071657
410.6548027,1352911619,2115901700,23177377,224665,5895517,506142,51790,33564,22905461,2672,422,1627,25601,47785,135202,0.6394019245
410.9552271,1346020344,2100314069,22985097,210815,5669975,472438,41555,31977,22963827,683,533,4131,23590,60432,90535,0.6408662228
411.2556736,1344172679,2072284283,22818255,261803,6061231,479613,40964,18007,23115200,1336,1378,9714,33195,99777,214765,0.6486429927
411.5561083,1337425843,2069459008,22949164,189937,4451979,475683,28177,1644,23579024,799,946,1596,92920,153701,299806,0.6462683425
411.8565279,1341195721,2038765420,22765690,163652,5218446,534613,42814,34147,23158458,2411,854,887,26922,82415,130262,0.6578470028
412.1569612,1355448482,2083427490,22936952,213498,5855333,652385,52450,38153,22889566,2121,449,2723,26352,53322,78645,0.650585868
412.4573797,1345795765,2054354603,23016656,280815,5173583,536822,38741,17502,23253746,3556,1303,3520,94550,140954,224434,0.6550941902
412.7578075,1348157407,2054239908,23289171,161540,4280918,561020,42143,29471,23489181,3854,1021,1009,57915,87704,131914,0.656280409
413.0582324,1342173389,2044941798,22925865,203253,3993374,649981,41870,17173,23087581,4420,2861,2259,98552,116095,226627,0.6563381854
413.3586628,1351969633,2129768499,22954742,204156,5263094,628613,38048,24439,22857224,4053,1030,6970,46250,131002,289408,0.6347965207
413.659122,1345088577,2047693898,22575893,288623,4453006,627149,51133,26626,23205062,2488,988,2210,39403,103657,237395,0.6568797115
413.9595563,1358573426,2134815181,23081396,187343,4891027,723162,43318,28508,22725376,3599,1815,2304,46093,70831,141636,0.6363892472
414.2599323,1346373669,2093118581,22586950,192976,5279766,701855,42871,20880,22686857,4795,1744,3743,85652,179135,229084,0.6432381238
414.5603665,1343993719,2066036588,22665963,248871,4337436,733522,44208,28227,22866476,5386,1236,1324,78573,182200,387493,0.6505178692
414.8607918,1345757015,2085435025,22492090,217826,5431457,629235,50414,38066,22812785,1934,719,2795,32194,101799,176396,0.6453123683
415.1612274,1351614045,2104072514,23107070,228931,4734445,636669,53721,35060,22831870,3804,1131,1737,43204,90038,140941,0.6423799731
415.4616226,1351067647,2079910857,23145749,151630,4858292,658809,39989,35040,22874743,3427,731,4349,39541,82289,118355,0.6495795925
415.762072,1349968937,2096155903,23176541,170690,4155258,570014,37688,9579,23024593,1790,992,3582,95162,86291,154159,0.6440212463
416.0624828,1333268324,2022394039,22489998,272351,4775272,660419,48057,19162,23027914,2127,3292,2598,65226,168157,402348,0.6592524989
416.3628754,1352730496,2123377999,22794773,195156,4547927,606333,44530,37101,22876480,2828,1221,12065,58399,144549,327108,0.6370653255
416.6633686,1349964360,2056167922,22018168,321030,5404560,772061,69660,37090,22262552,5585,1125,10000,37228,72168,381598,0.6565438287
416.9638012,1351444703,2144051298,22702432,193261,4658391,659765,53377,39348,22845378,4513,3222,6251,36725,64503,100970,0.6303229332
417.2642334,1352364419,2085077844,22608852,310411,4613378,709101,72941,48625,22786888,5264,2037,981,30945,56327,107174,0.648591813
417.5646652,1345236061,2098274537,22518446,288923,4665380,638808,56319,24224,22817508,5618,532,14302,36440,71305,440136,0.6411153723
417.8650852,1355270667,2127415542,23390810,174791,4499227,440434,42413,24191,23284573,3242,1648,586,22603,58924,87559,0.6370502801
418.1655173,1343546815,2085783022,23098920,188475,4628866,457670,35267,28220,23432930,3367,391,857,32737,95883,128108,0.6441450529
418.4659414,1347507590,2051690455,22653257,165887,5320024,498649,65722,28894,22893322,4720,1116,689,21074,50390,105380,0.6567791875
418.7663336,1354369984,2105863906,23191056,105330,5450676,393360,41199,30885,22897864,3147,553,1089,24995,56043,81376,0.6431422183
419.0667512,1347156383,2062545392,22678759,132796,4622774,393222,46395,29815,22988031,4388,1377,1131,34354,83975,132435,0.6531523564
419.3671807,1348496261,2088962419,23230726,84221,5120499,518919,41110,33745,22709398,8136,2442,2826,40547,48515,76643,0.6455339975
419.6676216,1355383861,2102174548,23168573,101382,5139593,405887,56592,36950,23013406,6519,1416,1562,30097,59856,79695,0.6447532448
419.9680573,1348742811,2098030246,23390608,77468,5522048,394158,44499,33212,23082637,4806,681,767,31155,51013,63818,0.6428614714
420.2684832,1348105502,2096882856,23157436,178896,6326621,400933,50618,36496,22853765,4844,618,2879,37358,55695,75698,0.6429093061
420.5689095,1349172171,2080732529,23497264,221344,4935070,446629,53166,41936,23248378,6508,1026,2221,50545,73558,95936,0.6484121107
420.8693182,1349050280,2055389344,23489447,166495,4002231,465496,45858,3133,23526236,3667,1281,1844,67906,146163,232672,0.6563478029
421.1697127,1351033713,2088099754,23611247,94357,4317684,419133,56123,32267,23057580,5718,1239,1125,25619,37851,61363,0.6470158863
421.4701733,1355587158,2068954772,22984408,291796,4805660,586795,74061,19683,22986986,4248,744,960,25807,62713,306520,0.6552038625
421.7706264,1359640360,2069250971,23688503,182850,4158497,540574,45691,33203,23382099,4592,1461,1450,29277,68598,98356,0.657068852
422.071055,1349513564,2054440406,22533624,296131,7265637,516578,52926,27690,22557876,4479,768,13214,33501,91253,183493,0.6568764711
422.3714968,1347348476,2049256032,23214487,99962,4707137,434480,45869,23932,23095466,6583,2386,2064,61378,119090,108901,0.6574817665
422.6717945,1348846232,2065390998,23292697,237068,5491607,434025,54543,21665,23277929,3410,668,1642,54701,80966,135113,0.6530706454
422.9721977,1339248861,1996859750,22616388,290174,5480813,528183,49206,41026,23344451,3797,962,2190,27794,118263,213959,0.670677478
423.2725912,1351566037,2087353634,23116493,86058,5313008,510542,29717,20058,23029432,4055,1858,5133,48427,59865,137143,0.6475021841
423.5730258,1355881003,2094547655,23282404,253412,4302897,483642,53272,27205,23040073,6156,1215,2061,56779,139723,318798,0.6473383405
423.8734498,1355766158,2102221758,23014096,165348,5119556,475618,52266,30843,22713968,4381,1383,2734,59920,130673,278717,0.6449206193
424.1738849,1358622119,2120578827,22859436,303466,5643853,550653,63780,30452,22790385,4422,1445,5711,33936,126478,520978,0.640684563
424.4743117,1354260678,2050535544,23006759,235855,4135816,637061,55034,33887,23028877,5619,1560,2431,56012,146619,403499,0.6604424303
424.7747608,1347341617,2056896688,23003313,192834,4650088,666142,40534,30073,23070900,5529,3842,4739,80198,149446,341405,0.6550361157
425.0751959,1338964623,2070229836,22848369,230175,5077106,715100,53392,44811,22905856,6552,1434,4231,54467,152203,325781,0.6467710008
425.3756324,1341224748,2039526087,23275693,280849,4506110,600684,47816,43560,23562562,5567,1329,2904,54269,166677,585042,0.6576158827
425.6760548,1350160650,2062302827,22426253,337191,6236946,674400,56589,35394,22699702,4122,771,9644,81629,217452,452770,0.6546859328
425.9764668,1350392682,2119528838,22355716,229640,5595580,750270,61385,42310,22092582,6361,1425,8948,63244,61878,155953,0.6371192775
426.2769094,1335818082,2076702377,22169649,285603,6772034,675516,52972,50743,22411385,5780,1810,10897,41679,190746,401990,0.6432400217
426.5773621,1341390723,2087227314,22247718,228502,6101345,806002,64250,41073,22195806,6668,1579,6766,67356,127844,199815,0.6426663325
426.87783,1358606421,2146515479,22092568,147529,7113435,929738,41694,40500,21935413,6672,2252,19074,76471,209883,443717,0.632935767
427.1782529,1353363029,2161264023,22832866,91400,5969829,710299,30107,33751,22757632,7108,1374,3517,40788,72716,128189,0.6261905138
427.4786908,1353661707,2160714138,23196747,149703,4901863,247516,16184,13770,23249255,5922,1377,1977,62159,124013,185519,0.6264881056
427.7791205,1351025026,2171622257,23367168,192117,5179123,215080,47344,23554,23188061,5532,1444,1888,67271,94034,149790,0.6221270857
428.0795469,1346684943,2183013017,23592043,156688,4816944,212092,28612,1320,23386059,3404,600,1957,54303,128995,244041,0.6168927682
428.379841,1353563367,2197990402,23919824,118500,5058527,184784,31230,28256,23696144,3358,846,1758,20918,59753,84804,0.6158185976
428.6802559,1356628803,2187525022,23681944,112179,5045159,181946,35983,1986,23423100,4208,882,1467,40925,101341,151776,0.6201660732
428.980691,1357893493,2187854467,23838888,134685,4942573,186100,41461,33066,23510631,3332,1068,1648,39573,96826,113216,0.6206507396
429.2811071,1354154752,2188627540,23567561,173786,5638637,210982,34691,24063,23496294,3361,675,1494,38862,98717,151546,0.6187232534
429.5815322,1350545392,2172202354,23596309,51474,4932949,252611,20500,14611,23440070,4701,1837,1735,46413,104688,119780,0.6217401383
429.8819493,1346848792,2169161838,23749422,199564,5088632,246326,35885,16732,23689613,5070,603,1608,36843,99661,149431,0.6209074715
430.1965415,1418443003,2282577058,24810939,137503,4906270,204290,29201,13726,24360171,4243,1609,1712,54534,119051,197393,0.6214217382
430.4969581,1354223623,2179717294,23873664,152080,4912419,189066,48048,20797,23822999,5100,633,1348,21748,67544,234930,0.6212840659
430.797394,1349262906,2181683549,23739374,51709,4937739,164416,15755,15794,23693235,2941,858,1576,32311,75739,103582,0.6184503278
431.0977842,1339851918,2155148215,23612908,216268,4887634,176526,35003,29248,23826232,2947,585,1386,48290,196838,415966,0.6216982705
431.3981836,1335779560,2127556535,23177030,75145,4919676,192906,10240,11325,23287540,5598,726,2031,51294,196497,138742,0.6278467989
431.6986185,1311934813,2070402351,22864266,100012,4421317,182276,24733,29120,22990863,3253,741,1404,27662,83466,96510,0.6336617674
431.999045,1345518524,2163412500,23647288,161670,4614872,186828,15101,1367,23785793,2842,753,1974,61154,178752,424771,0.6219426596
432.2994664,1338078344,2127503236,23423876,235177,5013532,222875,50318,30875,23578234,3033,657,1437,27453,80265,129557,0.6289430358
432.5998205,1343152911,2139210007,23558519,148586,4845395,232369,43900,25463,23669970,3215,1018,1823,51511,87774,142731,0.6278733302
432.9002324,1353716764,2167731947,23672389,83590,5490562,248071,43351,26680,23422368,3325,681,1450,27152,74728,103397,0.6244853133
433.200658,1347899121,2164260639,23936076,116428,4720288,259980,14329,1488,23722784,3697,1264,1675,68227,108537,193243,0.6227988888
433.5010688,1349466620,2165582550,23957337,140705,5102824,243700,45223,47548,23826502,5142,654,1654,33191,68300,99665,0.6231425443
433.8015009,1357253285,2162150086,23980164,129162,4715574,253898,24202,2167,23842098,4118,1551,2455,50722,109651,155895,0.6277331503
434.1019222,1334724042,2103128818,23433508,264354,5512848,290232,38364,34135,23764941,3903,702,2281,57720,146449,219506,0.6346373225
434.4023511,1345425845,2142842890,23645498,123882,5318209,230336,21555,1715,23480561,3733,1596,2443,47887,100444,161937,0.6278695705
434.7027337,1343535971,2126705283,23521800,240444,5800035,234021,39510,37153,23774736,2909,774,1329,27076,119920,189196,0.6317452549
435.0031732,1354051700,2170389124,24129895,68986,4573040,223300,17783,13472,23965281,2889,962,1524,30715,83477,87256,0.6238750854
435.303601,1348167197,2158356109,23976925,212786,5215032,224271,44820,18583,23794823,3145,696,1510,47865,191102,438309,0.624626859
435.6040377,1351868660,2163009520,24143055,110555,4789606,221302,27426,31924,23988100,5326,621,1355,19521,63641,86339,0.6249943181
435.9044479,1338911422,2132253717,23704586,201621,4918069,223648,16093,24991,23884691,3249,914,1772,41085,116163,212270,0.627932507
436.2048784,1343075481,2141595165,23611840,192024,5712733,226962,38529,35858,23811423,3362,899,1380,73511,84094,104245,0.6271378937
436.5052844,1335847472,2121569976,23574683,114160,4876596,221750,23280,17926,23790296,3275,1380,1763,83716,114568,139261,0.6296504415
436.8057217,1338226218,2118173958,23577424,263819,4532567,245480,27915,18695,23966153,3329,1195,1993,107545,232420,497674,0.6317829624
437.1061545,1342352110,2142423541,23682340,118036,5070046,249412,37611,33969,23777389,3463,774,1796,70832,81657,115977,0.6265577671
437.4065767,1353161714,2167675564,24239487,40195,4403529,248479,52050,21092,23703183,3682,1079,2089,73065,64656,87738,0.6242454989
437.7070085,1349454024,2147206130,23836335,237179,5565739,244551,43254,5018,23937405,3320,1022,1646,84617,118154,492456,0.6284697147
438.007437,1351629594,2167629611,24043751,129630,4896047,237283,28199,34623,23794913,3456,696,1635,67848,65095,91339,0.6235519146
438.3078065,1336175581,2123117038,23766646,88418,4724978,234030,49432,35666,23946640,3786,1241,1713,78766,83163,127684,0.6293461722
438.6082273,1340681379,2125312232,23632530,138358,4931163,221599,10594,364,23947112,3251,1413,1640,93604,141685,193137,0.6308161967
438.9086491,1344264448,2104686591,23383658,229219,5780839,255524,32010,17982,23899443,4692,693,1404,74023,128426,490452,0.6387005333
439.2090718,1333914084,2081902117,23269217,119603,5181048,235487,37894,56334,23842399,3496,1356,2005,71819,120139,169625,0.6407189239
439.5094947,1352026109,2134734201,24036310,107310,4534440,231262,11955,480,23903633,3293,1111,2100,77513,104332,150559,0.6333463475
439.8099324,1353655924,2137237454,23816702,245625,5567750,235122,51309,22248,23412441,3027,684,1416,73645,80000,130506,0.6333671167
440.1103618,1349235430,2121273733,23966040,102105,4930920,229872,50656,51803,23990686,3288,1168,1404,79401,91293,124662,0.6360496569
440.4107907,1345137345,2113995912,23744175,132496,4790883,231553,11778,21884,23880961,3371,807,2690,85444,108516,178534,0.636300826
440.7112065,1328131243,2056640065,23243541,259360,4998806,237674,18393,689,24055387,3336,669,1336,80285,172701,264909,0.6457771905
441.0116348,1348865814,2082159003,23491053,218984,5589016,255648,58034,36341,23796938,3314,699,1344,60694,80799,476290,0.6478207534
441.311811,1336876875,2093369608,23610018,153002,4635900,237770,49675,42625,23724829,1788,1269,2292,78128,111724,155030,0.6386243833
441.612244,1344664291,2110514626,23814851,142845,4900462,232223,23774,1019,23825250,814,893,1948,70726,96730,163977,0.6371262603
441.9126565,1353641116,2136282428,24132742,253838,5511673,232597,40320,20832,23945572,746,684,1446,78295,247482,577133,0.6336433321
442.2130539,1354270163,2139622181,24238009,183968,5024515,227530,41598,38958,23997851,1995,693,1365,56065,66764,79491,0.6329482724
442.5134861,1352005398,2140140031,24308956,37568,5505065,223097,52693,47221,23863089,638,1049,2310,64484,65072,72191,0.6317368856
442.8139124,1342673575,2093671729,23800705,159725,4665845,223265,10328,683,24286603,3250,1377,2931,127353,328374,581153,0.6413009052
443.1143258,1350961743,2116169390,23893247,211520,5410188,226602,35977,1599,23899761,575,705,1378,67236,110954,224613,0.638399624
443.4147535,1339370251,2078913229,23494837,269091,6082941,257108,67271,63866,23935343,1150,756,1718,74603,164701,217389,0.6442646246
443.7151778,1351575717,2107351206,24028683,57172,4937834,248172,31553,18782,23942831,2128,1813,1542,63356,73038,131528,0.6413623477
444.0156007,1342699390,2080343370,23857257,190418,4586104,242908,31303,1283,24077366,5140,809,1598,106171,157206,284767,0.6454220055
444.3160204,1349158191,2085684447,23522145,337096,6085145,278914,65640,25473,23628518,3966,675,1390,68216,98572,216031,0.6468659211
444.6164517,1357488407,2143409014,24471973,94094,4612647,258456,44185,40015,24006801,4197,693,1336,64906,73426,87990,0.6333314818
444.9168691,1351348749,2136596370,24445030,32561,4512565,250255,37472,48824,24303309,4254,1153,1533,68368,74704,79955,0.6324773214
445.2172897,1344727003,2104808859,24175599,69027,4753242,234616,12266,762,24317002,4439,2098,2244,91477,126090,106432,0.6388831923
445.5177317,1331415539,2058706947,23665945,269152,4578383,227354,27169,809,24436365,3731,630,1793,105539,317126,702396,0.6467241688
445.8181441,1351368872,2092237812,23663067,322525,5752049,258859,75968,47013,23895560,3501,678,1327,55772,68179,185237,0.6458964006
446.1185631,1348419261,2093252991,23868562,107238,4854584,240233,53384,41705,23879103,3891,473,1915,58819,73385,130016,0.644174052
446.418993,1349522687,2094844315,23739437,98716,5077062,255538,38434,46958,23624407,4615,2160,2928,73594,83401,161816,0.6442114468
446.7193737,1351651888,2098978406,24049278,93452,4784621,244098,22538,1213,24111708,6797,1900,1817,76575,100612,149930,0.6439570241
447.0197996,1350170480,2123448955,24351536,135426,4770873,227665,18856,1363,24214362,4756,743,1939,92592,279768,292955,0.6358384443
447.3202056,1345511180,2100774791,23783729,329072,6286491,248233,37713,27962,24112831,4395,373,2134,81695,151719,278347,0.6404833044
447.6205931,1337281758,2071863089,23768997,228774,4921894,228547,40249,42712,24165947,3656,330,1922,83845,152798,239345,0.645448903
447.9209851,1338283963,2064122741,23763362,248785,5559661,248023,58572,60902,24090233,4169,1488,2015,61692,103069,237206,0.6483548369
448.2213863,1338688335,2061741271,23667672,84277,5086699,252982,28339,23180,23769970,4169,1774,2681,70313,72107,149594,0.6492998679
448.5218226,1348177793,2107625833,24296047,159114,4915219,221896,19282,1115,24423848,3395,896,1985,100408,299244,278014,0.6396665726
448.8222557,1349342367,2069922742,23392487,384142,6207087,280920,64888,30031,23572968,4473,328,821,60362,123623,279336,0.6518805459
449.1226701,1354056913,2117287339,24566826,207973,4743531,245207,49077,43761,24406120,3629,324,455,62835,75859,162717,0.639524399
449.4230963,1348443201,2100639317,24331133,123463,5777706,254064,62104,88038,24063294,8510,12422,1165,86973,124228,182450,0.6419203859
449.7235119,1350870407,2109610165,24201729,57842,5239786,235072,12264,23774,24158690,3708,2042,1219,71634,83045,161136,0.6403412485
450.0238204,1347788183,2098587481,24224205,233074,4648716,236228,11216,557,24485319,3718,911,2358,126375,187473,356226,0.6422358826
450.3242448,1337872341,2048733525,23421987,334726,6088334,239062,26072,1553,24066145,3542,466,1122,80435,261200,798417,0.6530240876
450.6246705,1343357454,2065230711,23924008,232688,4799959,247137,51067,47134,23994106,3771,306,514,56102,77357,154645,0.6504636246
450.9250755,1342397358,2053404070,23710366,329776,5889939,273422,85169,76502,24170446,4065,361,848,62252,113371,241583,0.6537424259
451.2255078,1353349445,2083344576,23961107,90872,5208567,314801,56051,43281,23720808,4147,352,610,28964,66649,141585,0.649604228
451.5259039,1351581992,2104623141,24436935,104300,4647734,278971,51248,98427,24123554,6091,27567,1245,33343,99828,170035,0.6421966791
451.8263509,1351219023,2105153206,24418743,90362,4684609,302298,31958,2131,23915379,5081,2401,1537,63709,107702,204823,0.6418625586
452.1267739,1350969729,2110424598,24457026,50914,4961578,283348,9646,634,24490828,5779,1729,977,49767,99511,148819,0.6401411973
452.4272048,1339234244,2037075235,23861954,201010,4698133,316716,15643,683,24559450,4212,980,1838,83633,209978,397536,0.6574299373
452.7276362,1353587688,2072467695,24146600,100821,4856058,298197,24807,1130,24287905,3750,2833,2138,58750,319009,196663,0.653128486
453.0277948,1354984890,2078216121,24074739,235508,5000311,299641,25291,1523,24112699,3813,447,616,40797,116615,293807,0.6519942158
453.328238,1355382339,2100133430,23988788,314153,6251370,318815,24082,3440,24026036,3849,348,640,34117,295673,744382,0.6453791553
453.6286653,1344463859,2082522386,24136004,292044,5339905,283998,57089,878,24359942,3638,345,481,24350,79011,357588,0.6455939528
453.9290823,1355118170,2082403338,24153794,271549,5513169,335563,52575,26347,24093343,4332,333,487,19211,144329,618262,0.6507472137
454.2295067,1352571190,2095113703,24175229,352133,5966432,283924,84482,62603,24209026,3612,588,1293,30406,66879,180334,0.6455836684
454.5299277,1341312017,2075535426,24183830,262457,4915572,261038,52392,50942,24235079,4644,840,1197,58954,124630,194725,0.6462486741
454.830354,1343699420,2039834674,23753371,431748,6048137,284517,91255,86449,24356990,3850,723,722,24788,107260,237548,0.6587295711
455.1307762,1344627433,2050419111,23529560,279140,6123088,261983,69562,52955,23699750,4064,744,526,26492,71236,172746,0.6557817501
455.4312,1354883998,2095949157,24305633,369803,6107366,274594,91679,77756,24068730,4047,702,682,29020,68678,162639,0.6464298017
455.7316297,1355624807,2080352940,24233409,346612,5895827,275864,84609,35511,23841156,3966,702,550,28258,84319,232825,0.651632125
456.0318265,1355144665,2092239413,24216680,328065,5724041,302763,77298,65133,23715793,4380,765,592,30619,69686,237569,0.6477005722
456.3322522,1350720103,2074975422,24243179,343850,5971977,292401,79430,29127,23930198,4053,732,1140,29910,75073,638932,0.6509571577
456.6326784,1345705449,2067346701,23923995,467034,6560988,312366,49677,12879,24138729,4128,729,872,39291,199142,779235,0.6509336089
456.933112,1351325481,2050200384,23950127,358190,5584143,395749,65909,2062,23725030,4413,735,704,39918,132660,460147,0.6591187337
457.2335383,1314857511,1966957406,22736696,304484,6336297,314000,79880,61394,22787696,4482,717,601,31334,101797,147159,0.6684727931
457.5339597,1344718302,2047587428,23901771,251970,5390421,288627,58566,47584,23841993,4097,702,911,51710,145775,138460,0.656733033
457.8343454,1352655296,2066115766,23832286,405874,6469422,324613,93384,81644,23800321,5443,660,713,44524,99544,143522,0.6546851431
458.1347665,1346820219,2010927479,23408414,278701,6874570,267862,61375,32903,23902365,4134,690,631,39414,119245,254429,0.6697507658
458.435191,1350479486,2033890241,23657456,388983,5526156,413648,96521,85083,23412021,5210,801,875,46497,119048,242370,0.6639883799
458.7356078,1354469155,2074441023,24280931,312931,6040217,289844,81655,64812,23906161,5984,777,592,37248,84553,114089,0.6529321104
459.0358349,1344393765,2017017753,23538060,414890,6832311,306890,93302,87144,23671041,4300,831,490,48517,146294,175584,0.6665254993
459.3362324,1347681441,2020741217,24054258,136148,5060461,317726,49961,52440,23745740,4686,741,715,51585,129871,187789,0.6669243096
459.6366745,1338207499,2000264187,23599476,425293,6383375,294183,81324,91190,23869286,7366,678,619,33972,98731,163041,0.6690153769
459.9370915,1351333166,2046116963,23883845,279008,5552798,268377,59020,56551,23635729,3764,705,610,27524,67648,113238,0.6604378882
460.2375198,1342902405,2048426046,24266254,314658,6022479,340627,90309,93782,24190729,5209,693,959,30901,82104,107702,0.6555776849
460.5379382,1351700499,2059990078,24316385,294300,6440323,284264,85673,62363,23849743,4278,753,854,39354,105280,125043,0.6561684512
460.838378,1355003921,2053193251,24359193,236228,5339423,341006,78204,79263,23701081,5754,720,1119,38923,89812,120726,0.65994953
